6023 78449
4462 522 0.0
4463 2 0.0
4464 149 0.0
4465 90 0.0
4466 225 -1.0986122886681098
4466 1411 -1.0986122886681098
4466 268 -1.0986122886681098
4467 1074 -0.6931471805599453
4467 503 -0.6931471805599453
4468 1388 -1.0986122886681098
4468 79 -1.0986122886681098
4468 21 -1.0986122886681098
4469 1344 -0.6931471805599453
4469 234 -0.6931471805599453
4470 4471 0.0
4471 4472 -0.6931471805599453
4471 3249 -0.6931471805599453
4472 2818 0.0
4473 4474 0.0
4474 379 -1.6094379124341003
4474 4170 -1.6094379124341003
4474 5856 -0.916290731874155
4474 234 -1.6094379124341003
4475 135 -1.0986122886681098
4475 23 -1.0986122886681098
4475 143 -1.0986122886681098
4476 4477 0.0
4477 1913 -1.0986122886681098
4477 124 -1.0986122886681098
4477 5734 -1.0986122886681098
4478 125 0.0
4479 225 -1.791759469228055
4479 2 -1.791759469228055
4479 58 -1.791759469228055
4479 104 -1.791759469228055
4479 470 -1.791759469228055
4479 195 -1.791759469228055
4480 225 -1.0986122886681098
4480 120 -1.0986122886681098
4480 135 -1.0986122886681098
4481 24 0.0
4482 339 -0.6931471805599453
4482 1291 -0.6931471805599453
4483 3319 -1.3862943611198906
4483 46 -1.3862943611198906
4483 2 -1.3862943611198906
4483 24 -1.3862943611198906
4484 509 -1.6094379124341003
4484 171 -2.3025850929940455
4484 37 -2.3025850929940455
4484 574 -1.6094379124341003
4484 24 -2.3025850929940455
4484 55 -2.3025850929940455
4484 98 -2.3025850929940455
4484 2 -2.3025850929940455
4485 223 -1.9459101490553135
4485 2 -2.639057329615259
4485 0 -2.639057329615259
4485 994 -2.639057329615259
4485 135 -2.639057329615259
4485 4926 -2.639057329615259
4485 3 -1.252762968495368
4485 509 -2.639057329615259
4485 833 -2.639057329615259
4485 2613 -2.639057329615259
4486 83 -1.791759469228055
4486 1472 -1.791759469228055
4486 275 -1.0986122886681098
4486 143 -1.791759469228055
4486 3283 -1.791759469228055
4487 2066 0.0
4488 2363 -0.6931471805599453
4488 0 -0.6931471805599453
4489 1074 -0.1823215567939546
4489 4922 -1.791759469228055
4490 0 0.0
4491 509 -0.6931471805599453
4491 1058 -0.6931471805599453
4492 40 -0.6931471805599453
4492 135 -0.6931471805599453
4493 49 0.0
4494 135 0.0
4495 4496 0.0
4496 889 -0.6931471805599453
4496 16 -0.6931471805599453
4497 3541 0.0
4498 21 0.0
4499 23 0.0
4500 171 0.0
4501 49 -1.9459101490553135
4501 21 -0.8472978603872037
4501 2 -1.9459101490553135
4501 37 -1.9459101490553135
4501 275 -1.9459101490553135
4502 620 0.0
4503 769 -0.6931471805599453
4503 1531 -0.6931471805599453
4504 79 -0.6931471805599453
4504 5506 -0.6931471805599453
4505 945 0.0
4506 275 0.0
4507 2 0.0
4508 90 0.0
4509 112 0.0
4510 611 0.0
4511 3283 -1.0986122886681098
4511 0 -1.0986122886681098
4511 3539 -1.0986122886681098
4512 235 0.0
4513 104 0.0
4514 79 0.0
4515 275 -1.0986122886681098
4515 455 -1.0986122886681098
4515 135 -1.0986122886681098
4516 897 0.0
4517 658 -1.0986122886681098
4517 1074 -1.0986122886681098
4517 446 -1.0986122886681098
4518 96 0.0
4519 2293 -1.3862943611198906
4519 2 -1.3862943611198906
4519 253 -1.3862943611198906
4519 648 -1.3862943611198906
4520 575 -1.0986122886681098
4520 14 -1.0986122886681098
4520 58 -1.0986122886681098
4521 3497 -1.0986122886681098
4521 175 -1.0986122886681098
4521 2412 -1.0986122886681098
4522 35 0.0
4523 125 0.0
4524 156 0.0
4525 195 0.0
4526 487 0.0
4527 175 -1.0986122886681098
4527 21 -1.0986122886681098
4527 225 -1.0986122886681098
4528 141 0.0
4529 265 0.0
4530 455 0.0
4531 234 -1.5040773967762742
4531 3804 -2.1972245773362196
4531 175 -2.1972245773362196
4531 2000 -2.1972245773362196
4531 316 -2.1972245773362196
4531 384 -2.1972245773362196
4531 5254 -2.1972245773362196
4531 156 -2.1972245773362196
4532 19 0.0
4533 46 0.0
4534 90 -1.791759469228055
4534 21 -1.0986122886681098
4534 2530 -1.791759469228055
4534 648 -1.791759469228055
4534 2 -1.791759469228055
4535 633 -0.6931471805599453
4535 4920 -0.6931471805599453
4536 954 -2.5649493574615367
4536 3539 -0.262364264467491
4536 4979 -2.5649493574615367
4536 0 -2.5649493574615367
4537 4538 -0.15415067982725836
4537 1174 -1.9459101490553135
4538 2 -1.791759469228055
4538 3 -1.791759469228055
4538 104 -1.791759469228055
4538 550 -1.791759469228055
4538 125 -1.791759469228055
4538 225 -1.791759469228055
4539 2250 0.0
4540 49 0.0
4541 1047 -2.4849066497880004
4541 740 -2.4849066497880004
4541 2 -1.791759469228055
4541 509 -2.4849066497880004
4541 112 -2.4849066497880004
4541 882 -2.4849066497880004
4541 77 -2.4849066497880004
4541 46 -2.4849066497880004
4541 248 -2.4849066497880004
4541 5416 -2.4849066497880004
4541 120 -2.4849066497880004
4542 3531 0.0
4543 1131 0.0
4544 1099 -2.0794415416798357
4544 0 -2.0794415416798357
4544 4384 -1.3862943611198906
4544 7 -2.0794415416798357
4544 1914 -2.0794415416798357
4544 4368 -2.0794415416798357
4544 283 -2.0794415416798357
4545 253 -2.9444389791664407
4545 21 -2.2512917986064953
4545 3236 -2.9444389791664407
4545 2 -1.55814461804655
4545 3284 -2.9444389791664407
4545 0 -2.9444389791664407
4545 3 -2.9444389791664407
4545 40 -2.9444389791664407
4545 897 -2.9444389791664407
4545 2997 -2.9444389791664407
4545 225 -2.2512917986064953
4545 1406 -2.9444389791664407
4545 51 -2.9444389791664407
4545 139 -2.9444389791664407
4546 51 -1.6094379124341003
4546 0 -1.6094379124341003
4546 46 -1.6094379124341003
4546 3517 -1.6094379124341003
4546 225 -1.6094379124341003
4547 82 0.0
4548 90 -0.6931471805599453
4548 253 -0.6931471805599453
4549 1099 0.0
4550 51 -1.9459101490553135
4550 55 -1.9459101490553135
4550 79 -1.9459101490553135
4550 46 -1.9459101490553135
4550 3507 -1.9459101490553135
4550 2575 -1.9459101490553135
4550 24 -1.9459101490553135
4551 2839 0.0
4552 630 -2.5649493574615367
4552 58 -2.5649493574615367
4552 195 -2.5649493574615367
4552 4564 -2.5649493574615367
4552 2 -1.8718021769015913
4552 149 -2.5649493574615367
4552 551 -2.5649493574615367
4552 1239 -2.5649493574615367
4552 225 -2.5649493574615367
4552 3333 -2.5649493574615367
4552 112 -2.5649493574615367
4552 611 -2.5649493574615367
4553 1131 0.0
4554 780 -1.0986122886681098
4554 1539 -1.0986122886681098
4554 14 -1.0986122886681098
4555 21 -0.6931471805599453
4555 125 -0.6931471805599453
4556 1028 0.0
4557 7 0.0
4558 446 0.0
4559 149 -0.6931471805599453
4559 633 -0.6931471805599453
4560 234 0.0
4561 3 0.0
4562 248 -2.1972245773362196
4562 225 -1.0986122886681098
4562 638 -2.1972245773362196
4562 1102 -2.1972245773362196
4562 55 -2.1972245773362196
4562 1690 -2.1972245773362196
4562 195 -2.1972245773362196
4563 112 0.0
4564 234 0.0
4565 96 -1.3862943611198906
4565 3 -1.3862943611198906
4565 28 -0.6931471805599453
4566 3 0.0
4567 487 0.0
4568 140 0.0
4569 104 -1.0986122886681098
4569 2178 -1.0986122886681098
4569 19 -1.0986122886681098
4570 14 0.0
4571 2 -1.0986122886681098
4571 3 -1.0986122886681098
4571 608 -1.0986122886681098
4572 46 -1.0986122886681098
4572 21 -0.40546510810816444
4573 703 -1.3862943611198906
4573 4773 -1.3862943611198906
4573 4299 -1.3862943611198906
4573 2 -1.3862943611198906
4574 144 -1.6094379124341003
4574 4573 -1.6094379124341003
4574 19 -1.6094379124341003
4574 21 -1.6094379124341003
4574 225 -1.6094379124341003
4575 2 -2.890371757896165
4575 4579 -2.890371757896165
4575 897 -2.890371757896165
4575 1201 -2.1972245773362196
4575 144 -2.890371757896165
4575 1531 -2.890371757896165
4575 1130 -2.890371757896165
4575 51 -2.890371757896165
4575 171 -2.890371757896165
4575 72 -2.890371757896165
4575 58 -2.1972245773362196
4575 509 -2.890371757896165
4575 28 -2.890371757896165
4575 2516 -2.890371757896165
4575 424 -2.890371757896165
4575 195 -2.890371757896165
4576 2417 -1.3862943611198906
4576 271 -1.3862943611198906
4576 19 -1.3862943611198906
4576 550 -1.3862943611198906
4577 37 0.0
4578 3 0.0
4579 175 -0.6931471805599453
4579 3 -0.6931471805599453
4580 82 0.0
4581 24 -1.3862943611198906
4581 3 -0.6931471805599453
4581 334 -1.3862943611198906
4582 82 0.0
4583 135 -0.6931471805599453
4583 0 -0.6931471805599453
4584 112 -0.6931471805599453
4584 3 -0.6931471805599453
4585 1131 0.0
4586 67 0.0
4587 248 0.0
4588 116 -0.6931471805599453
4588 455 -0.6931471805599453
4589 51 0.0
4590 3 0.0
4591 90 0.0
4592 3409 0.0
4593 633 0.0
4594 37 -0.6931471805599453
4594 941 -0.6931471805599453
4595 1481 0.0
4596 21 -1.3862943611198906
4596 149 -1.3862943611198906
4596 253 -1.3862943611198906
4596 51 -1.3862943611198906
4597 234 0.0
4598 120 0.0
4599 21 0.0
4600 813 -1.0986122886681098
4600 3961 -1.0986122886681098
4600 37 -1.0986122886681098
4601 2184 -1.0986122886681098
4601 3 -1.0986122886681098
4601 2537 -1.0986122886681098
4602 9 0.0
4603 2 -0.6931471805599453
4603 90 -0.6931471805599453
4604 90 0.0
4605 2 0.0
4606 4607 -0.6931471805599453
4606 28 -0.6931471805599453
4607 43 -1.0986122886681098
4607 195 -1.0986122886681098
4607 3400 -1.0986122886681098
4608 3762 0.0
4609 23 0.0
4610 4611 0.0
4611 58 -1.3862943611198906
4611 1135 -1.3862943611198906
4611 96 -1.3862943611198906
4611 3 -1.3862943611198906
4612 865 0.0
4613 4611 0.0
4614 521 0.0
4615 14 -0.6931471805599453
4615 19 -0.6931471805599453
4616 744 0.0
4617 120 0.0
4618 14 0.0
4619 21 -0.6931471805599453
4619 275 -0.6931471805599453
4620 80 0.0
4621 0 -1.9459101490553135
4621 694 -1.9459101490553135
4621 37 -1.9459101490553135
4621 2061 -1.9459101490553135
4621 58 -1.9459101490553135
4621 1377 -1.9459101490553135
4621 135 -1.9459101490553135
4622 4293 0.0
4623 195 0.0
4624 263 -0.6931471805599453
4624 2198 -0.6931471805599453
4625 2551 0.0
4626 4627 0.0
4627 3 -0.6931471805599453
4627 3507 -0.6931471805599453
4628 261 -0.6931471805599453
4628 143 -0.6931471805599453
4629 154 0.0
4630 184 -0.6931471805599453
4630 376 -0.6931471805599453
4631 2 0.0
4632 90 -0.6931471805599453
4632 3 -0.6931471805599453
4633 1542 -1.0986122886681098
4633 21 -1.0986122886681098
4633 1472 -1.0986122886681098
4634 112 0.0
4635 4636 0.0
4636 379 0.0
4637 3661 0.0
4638 4639 -0.6931471805599453
4638 0 -0.6931471805599453
4639 3267 -1.3862943611198906
4639 275 -1.3862943611198906
4639 58 -1.3862943611198906
4639 51 -1.3862943611198906
4640 2530 0.0
4641 14 -0.6931471805599453
4641 225 -0.6931471805599453
4642 79 -0.6931471805599453
4642 1903 -0.6931471805599453
4643 0 -1.0986122886681098
4643 572 -1.0986122886681098
4643 679 -1.0986122886681098
4644 652 -1.0986122886681098
4644 402 -1.0986122886681098
4644 910 -1.0986122886681098
4645 409 0.0
4646 2410 0.0
4647 2752 0.0
4648 646 -1.791759469228055
4648 24 -1.791759469228055
4648 14 -1.791759469228055
4648 989 -1.791759469228055
4648 140 -1.791759469228055
4648 1062 -1.791759469228055
4649 3568 -0.6931471805599453
4649 205 -0.6931471805599453
4650 125 0.0
4651 4652 -1.3862943611198906
4651 2 -1.3862943611198906
4651 1595 -1.3862943611198906
4651 4370 -1.3862943611198906
4652 883 0.0
4653 2 0.0
4654 14 0.0
4655 184 0.0
4656 14 0.0
4657 158 0.0
4658 46 0.0
4659 954 0.0
4660 509 0.0
4661 1220 0.0
4662 3 0.0
4663 3 0.0
4664 24 -0.6931471805599453
4664 2387 -0.6931471805599453
4665 921 -1.3862943611198906
4665 28 -1.3862943611198906
4665 79 -1.3862943611198906
4665 2 -1.3862943611198906
4666 156 0.0
4667 66 -1.3862943611198906
4667 3 -1.3862943611198906
4667 806 -1.3862943611198906
4667 835 -1.3862943611198906
4668 37 0.0
4669 1542 0.0
4670 90 0.0
4671 487 0.0
4672 112 0.0
4673 21 -1.3862943611198906
4673 3507 -0.6931471805599453
4673 402 -1.3862943611198906
4674 51 0.0
4675 234 0.0
4676 231 0.0
4677 509 0.0
4678 360 0.0
4679 4412 0.0
4680 2 -1.0986122886681098
4680 3 -1.0986122886681098
4680 362 -1.0986122886681098
4681 283 0.0
4682 3 -0.6931471805599453
4682 188 -0.6931471805599453
4683 112 0.0
4684 175 0.0
4685 64 -2.0794415416798357
4685 3157 -2.0794415416798357
4685 1153 -2.0794415416798357
4685 723 -2.0794415416798357
4685 2522 -2.0794415416798357
4685 4697 -2.0794415416798357
4685 225 -2.0794415416798357
4685 58 -2.0794415416798357
4686 509 0.0
4687 90 0.0
4688 3283 0.0
4689 1851 -0.6931471805599453
4689 240 -0.6931471805599453
4690 90 -0.6931471805599453
4690 730 -0.6931471805599453
4691 0 0.0
4692 4693 0.0
4693 225 0.0
4694 58 0.0
4695 24 -0.6931471805599453
4695 28 -0.6931471805599453
4696 2 0.0
4697 51 0.0
4698 184 -1.3862943611198906
4698 633 -0.6931471805599453
4698 119 -1.3862943611198906
4699 2768 -0.6931471805599453
4699 5028 -0.6931471805599453
4700 2 0.0
4701 14 0.0
4702 37 -0.6931471805599453
4702 79 -0.6931471805599453
4703 890 0.0
4704 21 -1.791759469228055
4704 349 -1.791759469228055
4704 58 -1.0986122886681098
4704 120 -1.791759469228055
4704 575 -1.791759469228055
4705 117 0.0
4706 51 0.0
4707 37 0.0
4708 195 -2.639057329615259
4708 1403 -2.639057329615259
4708 0 -2.639057329615259
4708 143 -2.639057329615259
4708 1086 -2.639057329615259
4708 1085 -2.639057329615259
4708 1971 -2.639057329615259
4708 3 -2.639057329615259
4708 2180 -2.639057329615259
4708 455 -2.639057329615259
4708 320 -2.639057329615259
4708 225 -2.639057329615259
4708 630 -2.639057329615259
4708 231 -2.639057329615259
4709 3 0.0
4710 3607 0.0
4711 361 0.0
4712 264 -0.6931471805599453
4712 112 -0.6931471805599453
4713 116 0.0
4714 866 -0.6931471805599453
4714 23 -0.6931471805599453
4715 2165 -0.6931471805599453
4715 79 -0.6931471805599453
4716 156 0.0
4717 3607 0.0
4718 3 0.0
4719 4720 0.0
4720 556 0.0
4721 994 0.0
4722 2707 0.0
4723 156 0.0
4724 2208 0.0
4725 2659 0.0
4726 716 0.0
4727 72 0.0
4728 90 0.0
4729 2997 0.0
4730 0 0.0
4731 119 0.0
4732 112 0.0
4733 79 0.0
4734 2994 -0.6931471805599453
4734 3539 -0.6931471805599453
4735 51 0.0
4736 1262 0.0
4737 72 0.0
4738 4739 0.0
4739 3507 0.0
4740 120 0.0
4741 83 -1.6094379124341003
4741 474 -0.916290731874155
4741 175 -1.6094379124341003
4741 3 -1.6094379124341003
4742 188 0.0
4743 24 -0.6931471805599453
4743 37 -0.6931471805599453
4744 0 0.0
4745 0 0.0
4746 223 -1.3862943611198906
4746 28 -1.3862943611198906
4746 3 -1.3862943611198906
4746 659 -1.3862943611198906
4747 1987 0.0
4748 86 -0.6931471805599453
4748 149 -0.6931471805599453
4749 143 -0.6931471805599453
4749 225 -0.6931471805599453
4750 1573 0.0
4751 58 0.0
4752 2 -0.6931471805599453
4752 119 -0.6931471805599453
4753 2 -1.3862943611198906
4753 21 -1.3862943611198906
4753 195 -1.3862943611198906
4753 575 -1.3862943611198906
4754 124 0.0
4755 3918 0.0
4756 4757 0.0
4757 503 0.0
4758 58 -0.6931471805599453
4758 3499 -0.6931471805599453
4759 4132 0.0
4760 40 0.0
4761 46 0.0
4762 511 0.0
4763 29 0.0
4764 2236 0.0
4765 2748 0.0
4766 3507 0.0
4767 253 -1.0986122886681098
4767 2 -1.0986122886681098
4767 708 -1.0986122886681098
4768 275 0.0
4769 2619 0.0
4770 3 -1.9459101490553135
4770 234 -1.9459101490553135
4770 2 -1.9459101490553135
4770 116 -1.9459101490553135
4770 104 -1.9459101490553135
4770 3911 -1.9459101490553135
4770 248 -1.9459101490553135
4771 156 0.0
4772 51 0.0
4773 90 -1.0986122886681098
4773 185 -1.0986122886681098
4773 684 -1.0986122886681098
4774 2 -0.6931471805599453
4774 86 -0.6931471805599453
4775 72 -1.3862943611198906
4775 3 -1.3862943611198906
4775 156 -1.3862943611198906
4775 4501 -1.3862943611198906
4776 51 -0.6931471805599453
4776 3 -0.6931471805599453
4777 3353 0.0
4778 1288 -0.6931471805599453
4778 14 -0.6931471805599453
4779 536 -0.2231435513142097
4779 2105 -1.6094379124341003
4780 58 -1.0986122886681098
4780 67 -1.0986122886681098
4780 49 -1.0986122886681098
4781 4782 -1.6094379124341003
4781 23 -1.6094379124341003
4781 4800 -1.6094379124341003
4781 4802 -1.6094379124341003
4781 3100 -1.6094379124341003
4782 4783 -0.6931471805599453
4782 225 -1.3862943611198906
4782 72 -1.3862943611198906
4783 2 -0.6931471805599453
4783 14 -1.3862943611198906
4783 248 -1.3862943611198906
4784 4123 0.0
4785 80 -1.0986122886681098
4785 144 -1.0986122886681098
4785 58 -1.0986122886681098
4786 4787 0.0
4787 51 -2.639057329615259
4787 407 -2.639057329615259
4787 4798 -2.639057329615259
4787 555 -2.639057329615259
4787 487 -2.639057329615259
4787 2997 -2.639057329615259
4787 72 -2.639057329615259
4787 2 -2.639057329615259
4787 4834 -2.639057329615259
4787 73 -2.639057329615259
4787 46 -2.639057329615259
4787 4803 -2.639057329615259
4787 416 -2.639057329615259
4787 49 -2.639057329615259
4788 1 0.0
4789 58 0.0
4790 90 -0.6931471805599453
4790 153 -0.6931471805599453
4791 2989 -1.0986122886681098
4791 3 -1.0986122886681098
4791 333 -1.0986122886681098
4792 139 0.0
4793 125 0.0
4794 1472 0.0
4795 4796 0.0
4796 51 -0.6931471805599453
4796 225 -0.6931471805599453
4797 225 -0.6931471805599453
4797 4344 -0.6931471805599453
4798 3 0.0
4799 99 0.0
4800 3100 0.0
4801 4802 0.0
4802 1996 -1.0986122886681098
4802 4823 -1.0986122886681098
4802 2178 -1.0986122886681098
4803 275 -1.3862943611198906
4803 0 -1.3862943611198906
4803 143 -1.3862943611198906
4803 96 -1.3862943611198906
4804 1573 0.0
4805 14 -1.791759469228055
4805 3304 -1.791759469228055
4805 112 -1.791759469228055
4805 225 -1.791759469228055
4805 455 -1.791759469228055
4805 2 -1.791759469228055
4806 51 0.0
4807 4808 0.0
4808 225 0.0
4809 225 0.0
4810 379 0.0
4811 379 0.0
4812 37 0.0
4813 253 0.0
4814 175 -0.40546510810816444
4814 112 -1.0986122886681098
4815 23 0.0
4816 455 0.0
4817 0 -0.6931471805599453
4817 361 -0.6931471805599453
4818 21 0.0
4819 205 -0.6931471805599453
4819 265 -0.6931471805599453
4820 379 -2.0794415416798357
4820 407 -2.0794415416798357
4820 1591 -2.0794415416798357
4820 236 -2.0794415416798357
4820 49 -2.0794415416798357
4820 2285 -2.0794415416798357
4820 2282 -2.0794415416798357
4820 2749 -2.0794415416798357
4821 2 0.0
4822 318 0.0
4823 611 0.0
4824 265 0.0
4825 1704 0.0
4826 14 0.0
4827 4828 0.0
4828 72 -0.6931471805599453
4828 225 -0.6931471805599453
4829 14 0.0
4830 487 0.0
4831 3212 -0.6931471805599453
4831 3333 -0.6931471805599453
4832 1300 0.0
4833 1370 0.0
4834 459 0.0
4835 367 -0.6931471805599453
4835 1736 -0.6931471805599453
4836 4370 0.0
4837 3 0.0
4838 21 -1.0986122886681098
4838 42 -1.0986122886681098
4838 125 -1.0986122886681098
4839 9 0.0
4840 4841 0.0
4841 193 0.0
4842 4843 -1.0986122886681098
4842 112 -1.0986122886681098
4842 37 -1.0986122886681098
4843 125 0.0
4844 143 -0.6931471805599453
4844 96 -0.6931471805599453
4845 487 0.0
4846 225 0.0
4847 112 -0.6931471805599453
4847 3 -0.6931471805599453
4848 2512 0.0
4849 143 0.0
4850 2997 0.0
4851 4796 -0.6931471805599453
4851 3100 -0.6931471805599453
4852 99 -1.791759469228055
4852 633 -1.791759469228055
4852 1701 -1.791759469228055
4852 46 -1.791759469228055
4852 2 -1.791759469228055
4852 6000 -1.791759469228055
4853 2 0.0
4854 21 0.0
4855 46 -0.6931471805599453
4855 37 -0.6931471805599453
4856 402 0.0
4857 1047 0.0
4858 3 0.0
4859 82 0.0
4860 929 0.0
4861 184 0.0
4862 349 0.0
4863 881 -1.0986122886681098
4863 80 -1.791759469228055
4863 3507 -1.791759469228055
4863 768 -1.791759469228055
4863 1503 -1.791759469228055
4864 14 0.0
4865 522 0.0
4866 3 0.0
4867 248 -0.6931471805599453
4867 1122 -0.6931471805599453
4868 184 -0.40546510810816444
4868 225 -1.0986122886681098
4869 175 0.0
4870 37 0.0
4871 3539 -0.6931471805599453
4871 611 -0.6931471805599453
4872 58 -2.5649493574615367
4872 1112 -3.258096538021482
4872 225 -1.8718021769015913
4872 3348 -3.258096538021482
4872 49 -2.5649493574615367
4872 994 -3.258096538021482
4872 652 -3.258096538021482
4872 379 -2.5649493574615367
4872 865 -3.258096538021482
4872 2533 -3.258096538021482
4872 211 -3.258096538021482
4872 348 -3.258096538021482
4872 1943 -3.258096538021482
4872 140 -3.258096538021482
4872 51 -3.258096538021482
4872 0 -3.258096538021482
4872 2 -3.258096538021482
4872 21 -3.258096538021482
4872 767 -3.258096538021482
4872 402 -3.258096538021482
4873 4874 0.0
4874 402 0.0
4875 154 0.0
4876 2180 0.0
4877 402 0.0
4878 205 -0.6931471805599453
4878 5723 -0.6931471805599453
4879 37 0.0
4880 2180 -0.6931471805599453
4880 143 -0.6931471805599453
4881 253 0.0
4882 1410 -1.9459101490553135
4882 5099 -1.9459101490553135
4882 402 -1.9459101490553135
4882 5117 -1.9459101490553135
4882 153 -1.9459101490553135
4882 236 -1.9459101490553135
4882 144 -1.9459101490553135
4883 2219 0.0
4884 3 -1.0986122886681098
4884 443 -1.0986122886681098
4884 256 -1.0986122886681098
4885 2811 0.0
4886 82 0.0
4887 96 -1.0986122886681098
4887 3278 -1.0986122886681098
4887 384 -1.0986122886681098
4888 165 0.0
4889 248 0.0
4890 275 0.0
4891 3576 0.0
4892 1460 0.0
4893 455 0.0
4894 14 0.0
4895 1834 0.0
4896 23 -0.6931471805599453
4896 253 -0.6931471805599453
4897 4304 0.0
4898 0 0.0
4899 3538 0.0
4900 2 0.0
4901 0 0.0
4902 156 -0.6931471805599453
4902 2350 -0.6931471805599453
4903 4304 0.0
4904 3 0.0
4905 994 0.0
4906 379 0.0
4907 4572 0.0
4908 769 0.0
4909 175 0.0
4910 361 0.0
4911 193 -1.3862943611198906
4911 1053 -1.3862943611198906
4911 1101 -1.3862943611198906
4911 184 -1.3862943611198906
4912 806 0.0
4913 175 0.0
4914 82 0.0
4915 4916 -0.6931471805599453
4915 4322 -0.6931471805599453
4916 14 0.0
4917 3073 0.0
4918 1410 -1.6094379124341003
4918 5271 -1.6094379124341003
4918 3136 -1.6094379124341003
4918 1823 -1.6094379124341003
4918 3517 -1.6094379124341003
4919 294 0.0
4920 119 0.0
4921 188 -0.6931471805599453
4921 1472 -0.6931471805599453
4922 2611 -2.0794415416798357
4922 4485 -2.0794415416798357
4922 2580 -2.0794415416798357
4922 1755 -2.0794415416798357
4922 4477 -2.0794415416798357
4922 2229 -2.0794415416798357
4922 248 -2.0794415416798357
4922 374 -2.0794415416798357
4923 225 0.0
4924 43 -0.6931471805599453
4924 813 -0.6931471805599453
4925 972 0.0
4926 426 -1.0986122886681098
4926 4 -1.0986122886681098
4926 43 -1.0986122886681098
4927 2674 0.0
4928 2 0.0
4929 4930 -0.6931471805599453
4929 116 -1.3862943611198906
4929 3513 -1.3862943611198906
4930 37 0.0
4931 1019 0.0
4932 14 0.0
4933 80 -0.6931471805599453
4933 24 -0.6931471805599453
4934 0 0.0
4935 86 -0.6931471805599453
4935 349 -0.6931471805599453
4936 4937 -0.1823215567939546
4936 972 -1.791759469228055
4937 58 -1.0986122886681098
4937 37 -1.791759469228055
4937 49 -1.791759469228055
4937 0 -1.791759469228055
4937 575 -1.791759469228055
4938 4902 0.0
4939 2421 0.0
4940 4062 0.0
4941 3 -1.0986122886681098
4941 730 -1.0986122886681098
4941 2453 -1.0986122886681098
4942 4943 0.0
4943 51 0.0
4944 195 0.0
4945 135 0.0
4946 24 0.0
4947 796 0.0
4948 35 0.0
4949 253 0.0
4950 318 0.0
4951 90 0.0
4952 2918 0.0
4953 4954 0.0
4954 4955 0.0
4955 4956 0.0
4956 225 0.0
4957 1945 0.0
4958 0 0.0
4959 144 -2.4849066497880004
4959 268 -2.4849066497880004
4959 496 -1.3862943611198906
4959 0 -2.4849066497880004
4959 4959 -2.4849066497880004
4959 49 -2.4849066497880004
4959 225 -2.4849066497880004
4959 253 -2.4849066497880004
4959 412 -2.4849066497880004
4959 2219 -2.4849066497880004
4960 19 -0.6931471805599453
4960 5267 -0.6931471805599453
4961 4962 0.0
4962 37 0.0
4963 21 -0.40546510810816444
4963 98 -1.0986122886681098
4964 358 -0.6931471805599453
4964 1919 -0.6931471805599453
4965 315 -2.0794415416798357
4965 3762 -2.0794415416798357
4965 55 -2.0794415416798357
4965 72 -2.0794415416798357
4965 58 -2.0794415416798357
4965 283 -2.0794415416798357
4965 2719 -2.0794415416798357
4965 21 -2.0794415416798357
4966 195 0.0
4967 3212 -1.9459101490553135
4967 2 -1.9459101490553135
4967 679 -1.9459101490553135
4967 915 -1.9459101490553135
4967 253 -1.9459101490553135
4967 51 -1.9459101490553135
4967 49 -1.9459101490553135
4968 0 0.0
4969 1410 0.0
4970 253 0.0
4971 376 0.0
4972 994 -1.0986122886681098
4972 21 -1.0986122886681098
4972 1655 -1.791759469228055
4972 86 -1.791759469228055
4973 112 0.0
4974 51 -0.6931471805599453
4974 3399 -0.6931471805599453
4975 2 0.0
4976 620 0.0
4977 1948 0.0
4978 275 0.0
4979 3454 0.0
4980 51 0.0
4981 352 -1.0986122886681098
4981 1388 -1.0986122886681098
4981 487 -1.0986122886681098
4982 1434 0.0
4983 2625 0.0
4984 175 0.0
4985 336 0.0
4986 175 0.0
4987 2 0.0
4988 4989 -1.0986122886681098
4988 5536 -1.0986122886681098
4988 90 -1.0986122886681098
4989 3283 0.0
4990 487 0.0
4991 184 0.0
4992 509 -0.6931471805599453
4992 5056 -0.6931471805599453
4993 322 0.0
4994 90 0.0
4995 37 0.0
4996 1816 0.0
4997 0 0.0
4998 352 -0.6931471805599453
4998 248 -0.6931471805599453
4999 112 -0.6931471805599453
4999 175 -0.6931471805599453
5000 7 0.0
5001 1096 0.0
5002 2 0.0
5003 79 0.0
5004 402 0.0
5005 2 0.0
5006 646 0.0
5007 897 0.0
5008 58 0.0
5009 79 0.0
5010 3267 0.0
5011 3580 0.0
5012 14 0.0
5013 5014 0.0
5014 14 0.0
5015 3831 0.0
5016 3833 -0.6931471805599453
5016 921 -0.6931471805599453
5017 5018 0.0
5018 225 0.0
5019 14 0.0
5020 556 -0.6931471805599453
5020 5041 -0.6931471805599453
5021 4082 -0.6931471805599453
5021 3274 -0.6931471805599453
5022 493 -0.6931471805599453
5022 318 -0.6931471805599453
5023 1329 0.0
5024 46 0.0
5025 112 0.0
5026 188 0.0
5027 14 0.0
5028 1649 0.0
5029 5030 0.0
5030 2 0.0
5031 1656 -0.6931471805599453
5031 120 -0.6931471805599453
5032 2594 0.0
5033 3267 -1.0986122886681098
5033 3398 -1.0986122886681098
5033 2 -1.0986122886681098
5034 37 0.0
5035 0 0.0
5036 2 -0.6931471805599453
5036 37 -0.6931471805599453
5037 541 -1.0986122886681098
